Job ID Naukri,Job Title,Company Name,Required Skills,Website Link,Posted on,Job Description,Experience Required,Salary,Job Location,Employment Type
060124003617,Guest Relationship Executive - Residential,Jones Lang LaSalle (JLL),"Front Desk,Solving Queries,Guest Relations,Customer Handling,Guest,Desk,Residential,Guest Relationship",www.naukri.com/job-listings-guest-relationship-executive-residential-jones-lang-lasalle-jll-mumbai-suburban-maharashtra-0-to-2-years-060124003617,06/01/2024,"Updating the handover/ takeover register before end of shift for all completed / pending tasks Cooperate,coordinate and communicate with other departments to ensure good customer experience and taking customer feedback,after every service request/ complaint and sharing the feedback points with the team for improvement of services",0-2 Yrs,1-3.5 Lacs PA,Mumbai Suburbs,"Full Time, Permanent"
080124006906,Senior Google Ads PPC Ecommerce Specialist,Global eBrand,"Google Ads,Ecommerce Marketing,Digital Marketing,Email Marketing,klaviyo,PPC,Paid Media,Facebook Ads",www.naukri.com/job-listings-senior-google-ads-ppc-ecommerce-specialist-global-ebrand-bengaluru-karnataka-5-to-10-years-080124006906,08/01/2024,"About the Role: We are seeking an experienced Digital Marketing Manager to join our dynamic team. This role is ideal for someone who is skilled in managing multiple digital platforms and leading a team to drive effective marketing strategies. Key Responsibilities: Creating and Managing Social Media Accounts: Develop and oversee the operation of multiple Facebook accounts, ensuring active engagement and brand consistency. Klaviyo Expertise: Demonstrated experience in creating effective flows and campaigns on Klaviyo, optimizing for maximum reach and conversion. Team Leadership: Manage and mentor a team of 5-10 employees, fostering a collaborative and productive work environment. Google Ads Mastery: Plan, implement, and monitor Google Ads campaigns, ensuring optimal performance and ROI. Experience with D2C Brands: Proven track record of successful marketing strategies specifically in the Direct-to-Consumer sector. SMS Marketing: Skilled in setting up and managing SMS marketing flows, with a focus on innovative engagement tactics. Qualifications:A minimum of 5 years of experience in digital marketing, with a strong focus on social media, email marketing, and paid advertising. Bachelor's degree in Marketing, Business, or a related field. Excellent communication and leadership skills. Proficiency in digital marketing tools and platforms, including Klaviyo, Google Ads, and Facebook. Ability to analyze data and provide insights for continuous improvement.  IT'S A NIGHT SHIFT JOB TIMINGS- 7:30 PM TO 4:30AM",5-10 Yrs,10-15 Lacs PA,Remote,"Full Time, Permanent"
090124500431,Social Media Specialist,Signatech Services,"Social media analytics,Graphic designing,Social media,Digital marketing,Internship,Photo editing,digital transformation,Analytics",www.naukri.com/job-listings-social-media-specialist-signatech-services-pvt-limited-chennai-1-to-6-years-090124500431,09/01/2024,"Requirements:  . Final-year college students with prior social media or digital marketing internship experience Bachelor s degree in a relevant field,with a minimum of 1 year of experience The ideal candidate should have a passion for digital marketing,be familiar with popular social media platforms,and have a desire to contribute to our brand s growth",1-6 Yrs,Not disclosed,Chennai,"Full Time, Permanent"
090124500054,Social Media Specialist 1,3DM Agency,"Business administration,Media management,Social media,Office management,Management,SEO,Digital marketing,MS Office",www.naukri.com/job-listings-social-media-specialist-1-3dm-rangareddy-4-to-9-years-090124500054,09/01/2024,"Bachelor s degree or Master s degree in Mass Communication / Digital Marketing / Business Administration or equivalent preferred Minimum 4+ years of professional work experience as a Social Media Specialist or a similar role Proven Experience in digital marketing including website,SEO,and social media management",4-9 Yrs,Not disclosed,Rangareddy,"Full Time, Permanent"
090124009539,Walkin Drive at Indusind Bank ||Virtual Relationship Manager - Delhi,Indusind Bank,"Multilingual,phone banking sales,hdb sales,HDFC Bank,Virtual Relationship Manager,BPO sales,HDB FINANCIAL SERVICES,credit card phone banking sales",www.naukri.com/job-listings-walkin-drive-at-indusind-bank-virtual-relationship-manager-delhi-indusind-bank-new-delhi-0-to-4-years-090124009539,09/01/2024,"Freshers / Experienced Virtual Relationship Manager required for IndusInd Bank for Moti Nagar,Delhi Location. Job Role :  .  Requirements:  . 1)Candidate must be a Graduate/ Post Graduate . 2)Freshers / experienced in BPO Sales,Phone Banker,Tele Caller would be preferred  3)Good communication skills . 4)Multi linguistic",4-9 Yrs,2.25-3.5 Lacs PA,Delhi,"Full Time, Permanent"
090124009508,Junior Project Manager,IQVIA,"Project Coordination,Project management,Project,Management,Coordination",www.naukri.com/job-listings-junior-project-manager-iqvia-bengaluru-karnataka-0-to-2-years-090124009508,09/01/2024,"Shift Timing: Afternoon Shift (2:00 pm to 11:00 pm)  Bachelors Degree Req One year of related experience Req Or Equivalent combination of education,training and experience Req",0-2 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
080124501859,Accounting Manager,Siemens,"SAP,Internal Auditor,Accounting,Finance,Siemens,GAAP,Management,IFRS",www.naukri.com/job-listings-accounting-manager-siemens-limited-mumbai-0-to-7-years-080124501859,08/01/2024,"Should have a working level knowledge of SAP . - You will be responsible for handling a team and ensure timely monthly IFRS reporting as per SFRG & quarterly reporting as per Ind AS  . - You are a qualified Chartered Accountant with 6-7 years of post-qualification experience Good knowledge of IFRS,IND . AS",0-7 Yrs,Not disclosed,Mumbai,"Full Time, Permanent"
080124003924,Product Manager,Highradius,"product strategy,project management,ux,software development,workflow,collaterals,documentation,business analysis",www.naukri.com/job-listings-product-manager-high-radius-hyderabad-0-to-5-years-080124003924,08/01/2024,"Define product personas and user journeys. Work closely with Sales and SMEs to build the backlog and product feature gaps. Work closely with the UX team and come up with VDs. Work closely with Engineering/ QA to deliver sprint outcomes. Work on reports,product requirement specifications,and related collaterals.",0-5 Yrs,Not disclosed,Hyderabad,"Full Time, Permanent"
080124006164,Social Media Intern,Coconut Media Box,N/A,www.naukri.com/job-listings-social-media-intern-coconut-media-box-mumbai-all-areas-0-to-1-years-080124006164,08/01/2024,Any Bachelors degree  Preferred candidate profile,0-5 Yrs,"5,000/month",Mumbai (All Areas),"Full Time, Permanent"
231122005085,Relationship Executive - Banking & Finance,Next Business Services India,"Retail Banking,Retail Sales,Banking Operations,Relationship Executive,Branch Banking,Private Banking,Finance,Banking",www.naukri.com/job-listings-relationship-executive-banking-finance-next-business-services-india-noida-gurgaon-gurugram-delhi-ncr-0-to-4-years-231122005085,06/01/2024,Relationship Executive - RE is an integral part of the bank's front line. RO is primarily responsible for acquiring new customers for the bank and pursue new business opportunities and also Cross sells the bank's third party products.,0-4 Yrs,2-3 Lacs PA,"Delhi NCR, Gurgaon, Noida","Full Time, Permanent"
090124500502,Executive - Finance,Artech India,"Finance Executive,Finance",www.naukri.com/job-listings-executive-finance-artech-india-kolkata-mumbai-new-delhi-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-0-to-2-years-090124500502,09/01/2024,"Qualifications:  . Bachelors degree in Finance,Accounting,or a related field . Professional certifications such as CPA (Certified Public Accountant) or CFA (Chartered Financial Analyst) are desirable .",0-2 Yrs,Not disclosed,"Chennai, Pune, Delhi, Mumbai, Bengaluru, Hyderabad, Kolkata","Full Time, Permanent"
090124007790,Axis Bank Hiring - CASA Sales Executive For Dehradun,Axis Bank,"Sales,Saving Account,Account Opening,Cross Sales,Field Work,Casa Sales,Current Account,communication skills",www.naukri.com/job-listings-axis-bank-hiring-casa-sales-executive-for-dehradun-axis-bank-moradabad-uttar-pradesh-0-to-3-years-090124007790,09/01/2024,"Role Definition / Expectation: Officer Sales I- Fresher-1 yrs (Sales experience ) Officer Sales II- 1-2 yrs (Sales experience )      It is preferred that the candidate has banking exposure AM Sales : 2 yrs + Exp. (CASA/ BFSI ) Note: Mention Monika Sharma  HR on Top of your CV   Qualifications: Graduation from a recognized institute point to be noted : candidate must carry formals(male -plain shirt + trouser + formal shoes , female - can carry Indian formal )for interview . must carry updated CV . Undergraduate candidates are  not eligible  to apply  About the Role: Business Development Executives are a part of the Bank's front line sales team. Their primary responsibility is sales of banks products to new customers for the bank. They will be required to take part in offsite marketing activities and travel locally to meet new customers as a daily activity. They are responsible for selling banking and third party products to customers based on their needs. They are responsible for handling customer queries. Business Development Executives are required to achieve targets assigned by the bank within initial 6 months for confirmation of their service Key Responsibilities: Selling of banks and third party products to new customers. Conducting marketing activities and travel locally to meet new customers as a daily activity. Contacting existing customers for more deposits and cross selling of more products. Achieve sales targets as assigned by the organization on a daily and monthly basis. Complete all mandatory certifications required for the role (AMFI, EUIN etc.). Complete all learning activities conducted by the bank from time to time. Daily entry of interaction with customers in banks CRM system. Follow all compliance guidelines (regulatory & legislative) for each activity. Participate and follow all initiatives that are undertaken by the bank from time to time Qualifications: Graduation from a recognized institute Role Proficiencies: For successful execution of the job, the candidate should possess the following: Good communication (both verbal and written) skill in both English and the local language Excellent lead generation and conversion skill Ability to handle pressure and meet deadlines Ability to work successfully as a part of a team High sales orientation to meet the sales targets consistently Ready to travel locally for meeting customers during sales calls. Should have compatible mobile device with a required Android/ iOS version #ComeAsYouAre 'We are dil se open. Women, LGBTQIA+ and PwD candidates of all ages are encouraged to apply' Expectations  : Candidate should be well versed with Hindi & English and should have good communication skills Candidate should be presentable and smart It is preferred that the candidate has a 2 wheeler and Driving License",0-2 Yrs,2.25-4.25 Lacs PA,Moradabad,"Full Time, Permanent"
