Job ID TimesJob,Job Title,Company Name,Required Skills,Website Link,Posted on,Job Description,Experience Required,Job Location
69786580 ,Testing - Insurance Domain  /  /   Location: Mumbai   /  /   Exp: 6 - 1,"2COMS Consulting Pvt Ltd
     (More Jobs)","Trade,Chequeprocessing",https://www.timesjobs.com/job-detail/testing-insurance-domain-location-mumbai-exp-6-1-2coms-mumbai-8-to-18-yrs-jobid-__PLUS__NKtZoWBABNzpSvf__PLUS__uAgZw==&source=srp,08/01/2024,"Job Description:
Our client is IT MNC part of one of the worlds major insurance groups based out of Germany and Europe. The Group is represented in around 26 countries worldwide ,  with Over 3... More Details",8 - 18 yrs,Mumbai
69786228 ,Associate Relationship Manager,"Tekpillar
     (More Jobs)","Sales,Broking,Communication,Pharma,Teamhandling,Banking,Crosssales,Microfinance,Loans,Dealer,CreditCard,Insurance,Mutualfund,CASA,MR,FMCG,B2B,B2C,NBFC,BFSI",https://www.timesjobs.com/job-detail/associate-relationship-manager-tekpillar-mumbai-kalyan-kolhapur-nagpur-2-to-4-yrs-jobid-eqO__PLUS__8lnhmdJzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Roles and responsibilities:Implementing effective marketing strategies to sell companies ProductBuild a high-performance team through your network in market Motivate the team ... More Details",2 - 4 yrs,"Mumbai,  Kalyan,  Kolhapur,  Nagpur"
69786464 ,B2B sales  /  Inside sales,"2COMS Consulting Pvt Ltd
     (More Jobs)","CustomerSupport,BPO,Fresher,Graduate",https://www.timesjobs.com/job-detail/b2b-sales-inside-sales-2coms-bengaluru-bangalore-1-to-4-yrs-jobid-N5gGTcVcPrpzpSvf__PLUS__uAgZw==&source=srp,08/01/2024,"Job Description:
Hiring Undergraduates /  Graduates /  Post Graduates for B2B sales or Inside sales project in a renowned client company @ Bangalore  Company Details Our client is a global lea... More Details",1 - 4 yrs,Bengaluru / Bangalore
69786513 ,"SAP ABAP Developer  /  /  Powai ,  Mumbai  /  /  5-8 years","2COMS Consulting Pvt Ltd
     (More Jobs)",SAPABAP,https://www.timesjobs.com/job-detail/sap-abap-developer-powai-mumbai-5-8-years-2coms-mumbai-5-to-10-yrs-jobid-rKERjVKQSX5zpSvf__PLUS__uAgZw==&source=srp,08/01/2024,"Job Description:
Our client is IT MNC part of one of the major insurance groups based out of Germany and Europe. The Group is represented in around 26 countries worldwide ,  with Over 37 , 000... More Details",5 - 10 yrs,Mumbai
69786462 ,Customer Support Non Voice Process  ( Fresher )  - Mumbai,"2COMS Consulting Pvt Ltd
     (More Jobs)","nonvoiceprocess,freshers",https://www.timesjobs.com/job-detail/customer-support-non-voice-process-fresher-mumbai-2coms-mumbai-0-to-5-yrs-jobid-RRLVhR9ITwtzpSvf__PLUS__uAgZw==&source=srp,08/01/2024,"Job Description:
Exciting Opportunity For Non-Technical Graduate Fresher  ( 2023 Pass Out )  To Start Your Career In A Leading MNC About the Client: Our Client is a global professional service... More Details",0 - 5 yrs,Mumbai
69786511 ,SAP FICO  /  /  Mumbai  /  /  5- 8 Yrs,"2COMS Consulting Pvt Ltd
     (More Jobs)","SAP,FICO",https://www.timesjobs.com/job-detail/sap-fico-mumbai-5-8-yrs-2coms-mumbai-5-to-10-yrs-jobid-RqP73efzr0dzpSvf__PLUS__uAgZw==&source=srp,08/01/2024,"Job Description:
Our client is IT MNC part of one of the major insurance groups based out of Germany and Europe. The Group is represented in around 26 countries worldwide ,  with Over 37 , 000... More Details",5 - 10 yrs,Mumbai
68293058 ,Medical Representative - Pharma Sales Officer Male / Female,"New Global Technologies
     (More Jobs)","MedicalRepresentative,territorymanager,areasalesmanager,marketingmanager,marketinghead,MedicalRep,Sales,salesexecutive,salesmanager",https://www.timesjobs.com/job-detail/medical-representative-pharma-sales-officer-male-female-new-global-technologies-bengaluru-bangalore-chennai-delhi-ncr-hyderabad-secunderabad-mumbai-1-to-6-yrs-jobid-jy__PLUS__5IykSGANzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Required to meet the number of Doctors and Chemist per day as decided by respective division Head Making presentations  ( detailing )  to doctors ,  specialists ,  etcRegular ... More Details",1 - 6 yrs,"Bengaluru / Bangalore,  Chennai,  Delhi/NCR,  Hyderabad/Secunderabad,  Mumbai"
68635294 ,"Information system ,   customer relationship","Jovial trip
     (More Jobs)","be,Btech,ba,bcom,engineer,softwareengineer,bhm,marketing,nurse,receptionist,freshers,housewives,students,bachelor,mSC,phd,graduate,Homebased,parttimework",https://www.timesjobs.com/job-detail/information-system-customer-relationship-jovial-trip-chennai-bhopal-indore-jabalpur-sagar-0-to-3-yrs-jobid-7jJJ2EVibm5zpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
JovialTrip is an tourismcompany Our company provides best-in-class service in the Travel  & Tourism sector across world.Giant opening for online part time work from home. It's... More Details",0 - 3 yrs,"Chennai,  Bhopal,  Indore,  Jabalpur,  Sagar"
69786124 ,Business Analyst,"2COMS Consulting Pvt Ltd
     (More Jobs)",BusinessAnalyst,https://www.timesjobs.com/job-detail/business-analyst-2coms-mumbai-8-to-18-yrs-jobid-jntdd8VtdFdzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Our client is IT MNC part of one of the major insurance groups based out of Germany and Europe. The Group is represented in around 40 countries worldwide ,  with Over 40 , 000... More Details",8 - 18 yrs,Mumbai
69786075 ,Technical Architect - Android with Automotive Domain  /  /   Bangal,"2COMS Consulting Pvt Ltd
     (More Jobs)","Android,Automotive",https://www.timesjobs.com/job-detail/technical-architect-android-with-automotive-domain-bangal-2coms-bengaluru-bangalore-8-to-15-yrs-jobid-LgE1__PLUS__ZsvCGlzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Our Client is an Indian multinational technology company ,  a pioneer in Product Engineering  &  Digital Transformation delivering concept to market and chip to cognition R & ... More Details",8 - 15 yrs,Bengaluru / Bangalore
69786056 ,SOC Security Governance  ( Mumbai ),"2COMS Consulting Pvt Ltd
     (More Jobs)",CyberSecurityGovernance,https://www.timesjobs.com/job-detail/soc-security-governance-mumbai-2coms-hyderabad-secunderabad-1-to-12-yrs-jobid-f9mJxUCZqXVzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Our client is IT MNC part of one of the major insurance groups based out of Germany and Europe. The Group is represented in around 30 countries worldwide ,  with Over 40 , 000... More Details",1 - 12 yrs,Hyderabad/Secunderabad
69456434 ,IT Trainer,"Speakwell Skill Academy
     (More Jobs)","computerteacher,ITtrainer",https://www.timesjobs.com/job-detail/it-trainer-speakwell-skill-academy-mumbai-navi-mumbai-1-to-2-yrs-jobid-rbbkoAXlAYNzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
We are Looking for IT Trainer in Mumbai will below Skills Required:- MS Office  (  Word + PPT  ) Basic Excel Basic Tally Advance ExcelTaxation Tally GSTDigital Marketing Power... More Details",1 - 2 yrs,"Mumbai,  Navi Mumbai"
69765224 ,Chief Information Officer,"quest junction
     (More Jobs)","cio,headIT,digitaltransformation,chiefinformationofficer",https://www.timesjobs.com/job-detail/chief-information-officer-quest-junction-bengaluru-bangalore-hyderabad-secunderabad-15-to-20-yrs-jobid-DEgtW1asY3BzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
RESPONSIBILITIES:- Oversee technology operations and evaluate them according to the established goals.- Work closely with the global technology leadership to drive technology ... More Details",15 - 20 yrs,"Bengaluru / Bangalore,  Hyderabad/Secunderabad"
67969473 ,Hurry Offers for Jobsicker Letter Bpo Immediate Joining,"BEST PLACEMENT SERVICE
     (More Jobs)","callcenter,CustomerService,customerserviceexecutive,customercareexecutive,cce,kpo,TechnicalSupport,technicalsupportexecutive,executive,bpo,Customer",https://www.timesjobs.com/job-detail/hurry-offers-for-jobsicker-letter-bpo-immediate-joining-best-placement-service-chandigarh-panchkula-mohali-0-to-3-yrs-jobid-xozXNAkHGWVzpSvf__PLUS__uAgZw==&source=srp,08/01/2024,"Job Description:
Call me ,  after reading the below information if you are satisfiedCall 7508062612  9988353971 9988350971 Jobs in Chandigarh and Mohali cab facility.We do not take any Fees , ... More Details",0 - 3 yrs,"Chandigarh,  Panchkula,  Mohali"
69765212 ,Chief Executive Officer  ( CEO ),"quest junction
     (More Jobs)","StrategicSelling,StrategicBusiness,leadershipskills,p&l,ActiveDirectoryOperations,ProfitabilityAnalysis,Budgeting,CostControl,CostManagement",https://www.timesjobs.com/job-detail/chief-executive-officer-ceo-quest-junction-bengaluru-bangalore-delhi-hyderabad-secunderabad-mumbai-pune-10-to-15-yrs-jobid-pQPa__PLUS__iZvDAJzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
EXPERIENCED MBA HEALTHCARE CANDIDATE WHO IS ALREADY WORKING IN HOSPITAL AND TAKING CARE OF OPERATIONS ,  MARKETING ,  HAVING LEADERSHIP QUALITIES ,  TEAM MANAGEMENT ,  LEGAL C... More Details",10 - 15 yrs,"Bengaluru / Bangalore,  Delhi,  Hyderabad/Secunderabad,  Mumbai,  Pune"
69786443 ,SAP Sales  &  Distribution  ( SD )  - Bangalore,"2COMS Consulting Pvt Ltd
     (More Jobs)",ReactNative,https://www.timesjobs.com/job-detail/sap-sales-distribution-sd-bangalore-2coms-bengaluru-bangalore-6-to-10-yrs-jobid-tnnfxjmCXt1zpSvf__PLUS__uAgZw==&source=srp,08/01/2024,"Job Description:
About the Client: Our Client is a global professional services company with leading capabilities in digital ,  cloud ,  and security. Combining unmatched experience and specia... More Details",6 - 10 yrs,Bengaluru / Bangalore
69538428 ,Abroad job - Graphic Designers in Canada apply now,"FLIGHT TO SUCESS IMMIGRATION LLP
     (More Jobs)","Graphicdesigner,Graphic,WebGraphicDesigner,designer,designengineer",https://www.timesjobs.com/job-detail/abroad-job-graphic-designers-in-canada-apply-now-flight-to-sucess-immigration-llp-canada-sweden-3-to-8-yrs-jobid-ydamwHoE5dRzpSvf__PLUS__uAgZw==&source=srp,08/01/2024,"Job Description:
Call  &  WhatsApp to 9643599936Study design briefs and determine requirementsAdvise clients on strategies to engage target audiencesIdentify the best ways to illustrate and co... More Details",3 - 8 yrs,"Canada,  Sweden"
67977812 ,Apply Customer Care Executive for partime full time job,"BEST PLACEMENT SERVICE
     (More Jobs)","callcenter,CustomerService,customerserviceexecutive,customercareexecutive,kpo,TechnicalSupport,technicalsupportengineer,itexecutive,bpo,Executive",https://www.timesjobs.com/job-detail/apply-customer-care-executive-for-partime-full-time-job-best-placement-service-chandigarh-panchkula-mohali-0-to-3-yrs-jobid-rY8c0p0O0bRzpSvf__PLUS__uAgZw==&source=srp,08/01/2024,"Job Description:
Call me ,  after reading the below information if you are satisfiedCall 7508062612  9988353971 9988350971 Jobs in Chandigarh and Mohali cab facility.We do not take any Fees , ... More Details",0 - 3 yrs,"Chandigarh,  Panchkula,  Mohali"
69658973 ,"HR RECRUITER , Hr Executive","Shubham Placement Servisces
     (More Jobs)",HumanResource,https://www.timesjobs.com/job-detail/hr-recruiter-hr-executive-shubham-placement-servisces-delhi-0-to-3-yrs-jobid-b9jKMK5QCXNzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Job DescriptionJob DescriptionUrgently Requirement ofHR Recruiter   (  for placement comapany )  only female candidate.HR Rectuiter cum marketing profile.HR Rectuiter cum pers... More Details",0 - 3 yrs,Delhi
67958302 ,Call center agent for LOGISTICS International Company,"BEST PLACEMENT SERVICE
     (More Jobs)","callcenter,CustomerService,customerserviceexecutive,customercareexecutive,kpo,TechnicalSupport,technicalsupportengineer,customersupportengineer,bpo",https://www.timesjobs.com/job-detail/call-center-agent-for-logistics-international-company-best-placement-service-chandigarh-panchkula-mohali-0-to-3-yrs-jobid-Qj55i1XQD75zpSvf__PLUS__uAgZw==&source=srp,08/01/2024,"Job Description:
Call me ,  after reading the below information if you are satisfiedCall 7508062612  9988353971 9988350971 Jobs in Chandigarh and Mohali cab facility.We do not take any Fees , ... More Details",0 - 3 yrs,"Chandigarh,  Panchkula,  Mohali"
68761241 ,Work online spend  20 minutes everyday,"Jovial trip
     (More Jobs)","be,Btech,ba,bcom,engineer,softwareengineer,networkengineer,bhm,marketing,nurse,receptionist,freshers,housewives,students,bachelor,mSC,phd,graduate",https://www.timesjobs.com/job-detail/work-online-spend-20-minutes-everyday-jovial-trip-pune-nagpur-nasik-navi-mumbai-thane-0-to-3-yrs-jobid-8Do1xqu1S2hzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
JovialTrip is an tourismcompany Our company provides best-in-class service in the Travel  & Tourism sector across world.Giant opening for online part time work from home. It's... More Details",0 - 3 yrs,"Pune,  Nagpur,  Nasik,  Navi Mumbai,  Thane"
69291791 ,Business Analyst,"AppSoft Solutions
     (More Jobs)","MarketResearch,MarketingStrategy,BusinessDevelopment,businessdevelopmentmanager,businessanalyst,seniorbusinessanalyst,CustomerRelation,Marketing",https://www.timesjobs.com/job-detail/business-analyst-appsoft-solutions-bengaluru-bangalore-delhi-hyderabad-secunderabad-mumbai-pune-0-to-3-yrs-jobid-IXAW__PLUS__Q1Oo0xzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Business Analyst Job Responsibilities:Elicits ,  analyzes ,  specifies ,  and validates the business needs of stakeholders ,  be they customers or end users.Collaborates with ... More Details",0 - 3 yrs,"Bengaluru / Bangalore,  Delhi,  Hyderabad/Secunderabad,  Mumbai,  Pune"
68314810 ,Freshers immediate starters needed,"Jovial trip
     (More Jobs)","be,Btech,ba,bsc,bcom,engineer,softwareengineer,networkengineer,bhm,marketing,sales,nurse,freshers,housewives,students,bachelor,mSC,phd,graduate,Homebased",https://www.timesjobs.com/job-detail/freshers-immediate-starters-needed-jovial-trip-ahmedabad-bengaluru-bangalore-chennai-hyderabad-secunderabad-mumbai-0-to-3-yrs-jobid-ArygUGYzvjZzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Jovial Trip is an tourismcompany Our company provides best-in-class service in the Travel  & Tourism sector across world. Besides this ,  it envisions providingincome opportun... More Details",0 - 3 yrs,"Ahmedabad,  Bengaluru / Bangalore,  Chennai,  Hyderabad/Secunderabad,  Mumbai"
65185478 ,"SAP ,  SAP Manager ,  SAP Consultant ,  SAP Abap ,  SAP Basis","Aryan technologies
     (More Jobs)","SAP,SAPManager,SAPConsultant,SAPAbap,SAPBasis,SAPCRM,SapCrmSales,SapCrmMarketing,Erp,Sap",https://www.timesjobs.com/job-detail/sap-sap-manager-sap-consultant-sap-abap-sap-basis-aryantech-india-pvt-ltd-ahmedabad-chennai-delhi-ncr-kolkata-noida-greater-noida-0-to-3-yrs-jobid-WKFBaaokVdlzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Job Description:SAP ,  SAP Manager ,  SAP Consultant ,  SAP Abap ,  SAP Basis ,  SAP CRMVery Urgent Requirement If Your Profile Matches The Above Requirement And If You're Int... More Details",0 - 3 yrs,"Ahmedabad,  Chennai,  Delhi/NCR,  Kolkata,  Noida/Greater Noida"
68727392 ,Senior Creative Copywriter,mad about digital,"campaigns,marketingcollaterals,contentmarketing,socialmedia,contentstrategy",https://www.timesjobs.com/job-detail/senior-creative-copywriter-mad-about-digital-bengaluru-bangalore-0-to-3-yrs-jobid-6jAbb7yI__PLUS__NRzpSvf__PLUS__uAgZw==&source=srp,07/01/2024,"Job Description:
Job Description - Our ideal candidate spends WAY TOO MUCH time on social media. She / he is constantly on top of whats happening in the digital space- She / he is also in sync... More Details",0 - 3 yrs,Bengaluru / Bangalore
69161900 ,Content writer,talkcharge technologies pvt. ltd.,"campaigns,contentmarketing,seo,socialmedia",https://www.timesjobs.com/job-detail/content-writer-talkcharge-technologies-pvt-ltd-gurgaon-1-to-4-yrs-jobid-fRWahKBh__PLUS__RFzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
What you will be doing:Do you like writing and editing? If you have a passion for compelling content then we have got a wonderful opportunity for you where you could work with... More Details",1 - 4 yrs,Gurgaon
69464191 ,Social Media Manager /  Executives,COMMUNICATION CRAFTS,"multitasking,computerskills,managementskills,management,visitor,internet",https://www.timesjobs.com/job-detail/social-media-manager-executives-communication-crafts-ahmedabad-0-to-3-yrs-jobid-dIWeMX4ldMxzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Qualifications / Skills:Bachelors degree in digital marketing ,  or social mediaExcellent knowledge of Facebook ,  Twitter ,  LinkedIn ,  Instagram ,  Google and other social ... More Details",0 - 3 yrs,Ahmedabad
